Gene,Mean_GTEX_Healthy,Median_GTEX_Healthy,Mean_TCGA_Tumor,Median_TCGA_Tumor
RP11-480I12.5,4.203504,3.9069,7.477046,7.6147
FGF2,9.769828,10.6658,6.965524,6.9673
KRT6B,2.80143,2.8258,7.325035,7.401
UBE2QL1,7.589192,7.858,4.716219,4.8074
ZNF667-AS1,8.604436,9.1497,5.862829,5.8826
ADCY5,11.247634,11.8838,6.897231,6.7944
CLDN5,10.333283,10.363,7.585669,7.5236
CENPK,4.832254,4.6439,9.03801,9.1033
HNF4A,7.431047,6.8826,13.606136,13.7265
APBB1,10.523065,11.1209,7.99428,8.0661
SCNN1D,8.190544,8.2761,5.400162,5.5236
PCDH10,5.356133,5.5546,2.037455,1.585
S100A2,4.29026,4.3219,7.794758,7.6865
TK1,7.33067,7.2192,11.687633,11.7448
RP11-503C24.6,1.344376,1.0,4.494756,4.858
ZBTB16,9.113442,9.3576,3.549872,3.3219
RP11-89K11.1,5.360568,5.6282,2.130605,2.254
NUDT4P1,4.588597,4.7597,8.100961,8.2096
CKMT1B,7.816393,6.3728,11.58822,11.7557
SYNPO2,14.323729,15.3544,9.768332,9.5962
MUC5AC,2.462302,2.585,7.417525,6.6147
FAM84A,9.180974,8.2715,13.132606,13.3722
GALR1,4.261596,4.3219,0.953824,0.0
STMN4,5.825223,6.0661,1.375366,1.0
UNC5D,4.87659,5.0444,1.823565,1.585
AC007128.1,0.426228,0.0,4.962341,5.2902
ASCL5,1.691569,1.585,5.1319,5.2095
LMO3,10.691586,11.638,5.481298,5.4263
ATP1B2,8.067884,8.3487,4.621001,4.6439
APOBEC1,2.20295,1.0,7.132003,7.3309
PTGIS,10.623685,11.3832,7.46784,7.4594
ARHGEF26,10.324515,11.0607,7.508546,7.5699
OSR1,8.927269,9.3729,4.684956,4.7004
ADAMTS10,9.373869,9.543,6.665851,6.5999
SLC28A3,3.765816,3.585,7.511022,7.9129
EEF1A2,7.679418,8.0498,4.585548,4.544324
CRNDE,2.732788,2.8074,6.862631,7.1599
SCARA5,10.675534,10.8194,5.741662,5.8074
CD300LG,5.880654,5.9542,1.515654,1.0
ZNF334,7.448491,7.6147,4.703958,4.273035
RP11-236L14.2,5.077001,5.0875,1.259939,1.0
TMEM211,0.735065,0.0,5.733863,5.9307
LINC01537,4.869905,4.9542,1.798407,1.585
CSDC2,8.204388,8.7682,5.28776,5.4279
ASPM,5.017117,4.6439,10.396436,10.4615
SERPINB5,3.488606,3.3219,10.430074,10.9374
ETV7,5.109944,5.2479,8.92682,8.9278
PAQR4,7.408662,7.4778,11.134783,11.2172
STMN2,9.175216,9.403,5.517422,5.6724
FAM129A,12.268088,12.9567,8.780616,8.7549
GRM8,2.795598,2.3219,7.963321,8.43
KCNB1,9.016676,9.7549,3.195372,3.0
CDC20,5.819091,5.0,11.537916,11.5762
RP11-93K22.13,1.255641,1.0,4.588128,4.585
LINC01160,6.144913,6.3997,2.41914,2.4673
GSTM2,11.732667,11.7882,7.571534,7.6081
LINC00891,7.345529,7.4676,3.927069,3.9069
AZGP1,6.616688,6.7814,11.13171,11.3483
CTRB1,4.487533,5.3537,0.21676,0.0
C8orf46,6.71866,7.098,1.696107,1.585
C1orf95,9.955646,10.3641,4.91204,4.7004
DTNA,9.794341,10.3619,6.603277,6.6294
KIF4A,5.706252,5.4594,10.728645,10.7723
ANLN,6.70319,6.6865,11.460499,11.5008
MORN5,6.414816,7.6439,1.291848,1.0
C8orf88,7.561314,8.4162,3.916859,3.919004
CCL14,9.151947,9.1658,5.131658,4.9547
IL4I1,4.249251,4.1755,7.839494,7.8329
PRELID1P1,1.071017,1.0496,4.847742,4.9635
CASQ1,5.7427,5.9069,2.303448,2.3219
CTD-2001J20.1,4.748339,4.6977,0.776496,0.0
LYNX1,9.63706,10.2312,6.250485,6.1898
KRT23,2.312505,2.3219,9.48495,9.8842
PRR11,4.945651,4.7004,9.807253,9.9672
KRT75,0.370314,0.0,4.133246,3.8288
C2orf61,1.49511,1.585,4.646306,5.2133
SMYD1,8.12466,9.3837,2.523576,2.3219
CNGB1,4.759844,4.9069,1.273327,1.0
MT-TA,0.798975,0.0,4.506616,4.585
LGI4,11.449679,11.6667,6.655747,6.5392
CDX2,7.194644,6.4757,12.846375,13.2082
ZNF695,1.984695,1.585,6.77949,6.8753
SDC1,8.284016,7.1189,13.716434,13.7614
THBS4,9.817015,10.8727,6.241072,5.7279
SLC18A3,4.391379,4.858,1.000844,0.0
SST,5.814124,5.9773,2.263961,2.0
CTD-2377D24.6,5.309782,4.3923,10.320589,10.8424
ADAM11,6.822415,7.4179,3.520855,3.4594
TCN1,1.122817,1.0,6.99462,6.7682
PCSK9,4.851995,3.8074,11.029771,11.2842
LINC00461,4.532506,4.858,1.227331,1.0
HOXB-AS4,2.098794,1.0,5.387749,5.6439
YPEL4,7.087783,7.0875,3.944229,4.0
PLEK2,5.679685,4.8074,11.46953,11.5093
GDF10,6.064965,6.2095,3.033123,2.585
HKDC1,5.165376,4.1699,11.572847,11.8447
ATP2C2,7.785823,6.6199,11.760751,11.8672
CCDC170,4.057692,4.0875,7.697475,7.8887
CNTN2,7.368235,7.6653,2.510466,2.3219
RPL35P1,1.547554,1.6088,4.91257,4.8812
UGT2B7,2.867989,1.585,6.212538,6.0444
WNT2,2.412556,2.3219,8.218638,8.31591
RP11-22L13.1,1.763764,2.0,5.539899,5.6147
ZNF418,7.169213,7.5546,3.970003,4.0
IL23A,2.677378,2.8074,6.249531,6.1293
RP11-360L9.7,2.222047,2.3132,5.408581,5.5586
RP11-1336O20.2,5.075211,5.9841,1.220344,1.0
ZIC5,0.312621,0.0,3.90411,3.0
SLC5A1,6.080779,5.2854,11.840552,12.058
PKD1L2,7.049944,7.1293,2.079642,2.0
RP11-27G14.4,1.65998,1.0,5.557292,5.585
APOC2,1.594211,1.5898,5.297541,5.4561
LIPM,1.482024,1.0,5.003828,5.2095
FAAH2,4.81128,4.4594,8.812198,8.7415
DNM1P51,5.499832,5.8804,1.898975,1.8758
CCDC144B,7.160073,7.3552,4.295109,4.2817
TFF3,10.183382,9.2312,14.236361,14.3729
RP11-61I13.3,5.551399,5.5659,2.353064,2.3785
