Gene,Mean_GTEX_Healthy,Median_GTEX_Healthy,Mean_TCGA_Tumor,Median_TCGA_Tumor
RP11-334J6.7,8.372197,9.1198,4.240437,2.0891
UBE2SP2,1.089857,0.0,7.744387,7.8035
AC104809.4,4.92104,4.86575,1.721172,1.585
MMP13,1.151748,0.0,8.684466,8.48565
RP11-896J10.3,6.014578,6.1528,2.477604,2.20945
IGHV5-51,6.108694,6.1699,9.763347,10.0951
TPD52L1,7.927389,8.0954,11.709602,11.80415
RAD51,4.834471,4.72765,9.573388,9.6786
DLK2,4.149067,4.2479,8.55108,8.676
FHL1,13.553253,13.77965,9.677421,9.6812
MAGEA6,0.169555,0.0,6.543597,6.4069
PAK7,1.80785,2.0,5.545389,5.9542
CHRDL1,12.170709,12.3326,7.428079,7.79765
NXF3,8.223123,8.26675,3.648177,3.4594
NETO1,1.170569,1.0,5.017674,5.1084
RP11-482H16.1,7.386289,7.44725,4.62771,4.71095
RHOV,4.620548,4.2479,10.963568,11.1309
IL36G,1.243968,1.0,6.858892,7.1082
SIX2,2.876372,2.8074,8.339005,8.7814
DUXAP9,3.690788,3.7934,8.1964,8.4756
IGKV3D-15,1.575378,1.4725,6.046516,6.42715
DPCR1,7.783029,8.44915,3.449845,3.1699
GREM1,6.13483,5.98865,10.933997,11.0785
PLK4,5.56763,5.6147,9.323436,9.3815
RP3-331H24.7,8.65216,8.7912,4.781464,4.78115
FENDRR,11.202964,11.30265,6.411199,6.3399
HEPHL1,1.697075,1.585,6.043106,6.0112
CTD-3088G3.8,8.317692,8.2831,5.779154,5.7814
GPIHBP1,9.743563,9.9189,5.161771,5.1293
AGMAT,2.665549,2.6962,6.697053,6.8138
DEFA4,5.36312,5.7004,0.438626,0.0
KIF23,6.911943,6.86175,10.902744,11.00945
IP6K3,7.780294,7.97155,4.648034,4.4594
AC007278.2,4.126774,4.2479,0.455414,0.0
RP11-464D20.2,2.160274,2.203,5.516978,5.53635
HOXA10,2.707091,2.8074,8.608907,9.08285
MS4A3,4.211077,4.1287,0.847225,0.0
TERT,0.792704,0.0,4.764708,4.7004
FAM13A-AS1,9.122789,9.238,6.176681,6.2361
MYO3B,2.095647,2.0,5.941487,5.954
C7,13.996306,14.0291,9.442834,9.9273
CTRB2,4.158773,4.30585,1.234542,1.0
PODXL2,6.427873,6.5392,10.338221,10.47775
OVCH2,5.11788,5.37495,2.340031,2.3219
FEZF1-AS1,1.65908,1.585,6.605011,7.2081
TBX2,13.040044,13.0478,9.642007,9.57835
TIMP3,15.715164,15.85165,13.329318,13.4206
LDB3,8.213423,8.33315,4.91387,4.9069
TTN,10.481048,10.4196,7.898167,7.91975
ITGB4,10.022306,10.2402,14.345041,14.55835
ADRA1A,7.361959,7.5353,1.4914,1.0
PAX7,0.167587,0.0,3.376837,2.3219
RP11-244M2.1,1.164509,1.0,5.52776,5.7549
PART1,2.259072,2.17875,6.022897,6.39615
LAMA2,12.37857,12.39565,9.717035,9.7715
CMTM5,5.415982,5.3576,1.899068,1.585
LINC01268,6.864377,6.9307,3.69612,3.585
LINC01096,0.201458,0.0,3.42011,3.7004
NUSAP1,7.228901,7.1396,11.456525,11.49085
SLC9A3P2,0.117795,0.0,3.448679,2.8074
RP11-44F21.5,2.00475,2.0,7.073698,7.3038
KCNK17,7.622504,7.7879,4.810408,4.7004
RP11-64K7.1,0.231129,0.0,4.745547,4.87725
MYH1,5.205189,5.32905,0.718089,0.0
TENM2,5.484955,5.4594,9.38157,10.0721
SRP9P1,3.020943,3.25775,6.746273,7.06115
