"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"RSPH4A",-1.0913858362482,4.06772757094386,-15.8048058356741,1.58952374361257e-50,5.16434459672741e-50,102.975817233406
"CTC-563A5.2",-0.827411837388891,1.0231124161872,-15.8042183591167,1.60148487587107e-50,5.20286669988414e-50,102.968344466068
"GPR25",0.842559267562129,0.483523146401374,15.8028820099159,1.62902848881031e-50,5.29200447363131e-50,102.951346584643
"RP11-467I17.1",-0.791405315365234,0.601980248211804,-15.8013906784478,1.6603244388349e-50,5.39331953208593e-50,102.932378417098
"RP11-297N6.4",1.08096186114001,2.51368614879214,15.7962546596925,1.77276372162388e-50,5.75818635058965e-50,102.867061997921
"HIST3H2A",0.976107287853015,8.49695066334407,15.7958219440005,1.78257664926203e-50,5.78968245211359e-50,102.861559602197
"UBA2",0.516207255166425,11.9943843206882,15.795585272646,1.78796666473625e-50,5.80681007721608e-50,102.858550137376
"CDR2",0.492634540595645,9.53452289297581,15.7954674414184,1.78809035790951e-50,5.80683305822383e-50,102.858461245189
"ARMS2",-0.786046627264185,0.817954212349263,-15.7940706673711,1.82284750702962e-50,5.91932103593536e-50,102.839291374627
"TEX14",1.20662135168494,4.30625944854323,15.7935553436897,1.83486925739959e-50,5.95797064251418e-50,102.832739100958
"CEND1",1.44556897999173,3.7107650290535,15.7916975956347,1.87886768085224e-50,6.10043931275146e-50,102.809119156222
"RP5-878I13.2",0.785224267138283,0.560249958291156,15.7885536001886,1.95573870172003e-50,6.34961549934452e-50,102.769149345729
"ZNF775",0.541720006632293,9.17776194039981,15.7872257340305,1.98780446587037e-50,6.45330131526597e-50,102.752929512427
"RP3-436N22.3",0.839779357201386,0.424797385193827,15.7844075380062,2.06192439897077e-50,6.69349133074845e-50,102.716447609095
"ZNF34",-0.478914839928734,8.19382272578081,-15.781357425386,2.13900896992609e-50,6.94327331476531e-50,102.679832327581
"LINC00571",1.0818830819394,1.60867019605576,15.7797992590635,2.18670530589631e-50,7.09763405265634e-50,102.657880403201
"HP09025",1.18564852792932,0.686561479326608,15.7796426775399,2.191074891958e-50,7.11135335485313e-50,102.655890571659
"CDK16",0.390568645615172,11.8984395141125,15.7791633533777,2.20394194635794e-50,7.15264845707798e-50,102.650050551944
"RP11-573D15.9",-1.21171392979572,4.86865544655552,-15.7783157324004,2.22845602662201e-50,7.23173484030347e-50,102.639028290628
"ARF1P2",-0.58979287618778,0.384029008565615,-15.7771146775813,2.26283862174096e-50,7.34283390882823e-50,102.623766517891
"GPM6A",-1.83564521865207,4.37517467967097,-15.77534509899,2.31446231413011e-50,7.50986162321092e-50,102.601281818402
"PLA2G16",1.18847252091241,8.9831786519289,15.7745436775899,2.33822677972046e-50,7.58647711405491e-50,102.591099267355
"DDX3X",-0.55247180488367,13.2760286739826,-15.7738936612764,2.35768020562561e-50,7.64909617923648e-50,102.582840642523
"RP11-220I1.2",0.653527585132266,0.362955052393903,15.7733814545956,2.37312292501871e-50,7.69869587128682e-50,102.57633307075
"RP11-215P8.3",0.799486414632,0.885329157845907,15.7725192075839,2.39934725313382e-50,7.78326365619188e-50,102.565378537183
"TMC6",0.899340488264267,10.8900891114473,15.7702445893192,2.46992206498123e-50,8.01167997548534e-50,102.536482094382
"FAM220A",0.450337909441423,9.54448140624364,15.7662105029559,2.59455284278029e-50,8.41539631666244e-50,102.487382826334
"MT-CO3",-0.773661792800429,18.2321638040066,-15.7638953063135,2.67806498425073e-50,8.68570102428066e-50,102.455835110724
"RP11-32B5.8",1.06860832398354,0.940715168783711,15.7596836576387,2.82568853932442e-50,9.16388792022405e-50,102.402350745615
"TBX18",-1.47220266519227,8.23410501141747,-15.7592211511788,2.84238644765416e-50,9.21743997228859e-50,102.396477837316
"RPL7P44",0.610229400991528,0.37058855048902,15.7577320797499,2.8968176486639e-50,9.39334058332706e-50,102.377570318639
"OLFML2A",-1.11953438896668,10.2258427651803,-15.7574406429892,2.90759174429381e-50,9.42766317089054e-50,102.37386992125
"AL078471.5",1.82049262181146,0.850603615213931,15.7557305269898,2.9716227080275e-50,9.63465172050538e-50,102.352157274282
