"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CCDC42B",-0.208924358233141,3.27109193875487,-1.99601858077538,0.0462554660043805,0.0631995575189914,-6.20021899381379
"TOMM22P5",-0.0536768517360478,0.0866132658196531,-1.99567360922259,0.0462931042750731,0.0632492477506651,-6.20090454010971
"RP11-134K1.2",0.0625520883614643,0.140045691418796,1.99556430673598,0.046305035157989,0.0632638127821134,-6.20112172749066
"CDK5R2",0.320702062128363,2.13704268362379,1.99548752028932,0.0463134183123817,0.0632735300970378,-6.20127429746018
"CDKN2D",-0.135466837968726,8.31221157427281,-1.99538311440059,0.0463248188707725,0.0632873691519767,-6.20148173624176
"RP11-321E2.3",0.035881328240874,0.0416700452723418,1.99526766148559,0.0463374284605107,0.0633028591391443,-6.20171111128386
"RN7SKP194",0.013681672975426,0.00839777721588035,1.99514935622901,0.0463503525815461,0.0633187779546093,-6.20194613955264
"RP11-407B7.3",0.0101095691258112,0.00876885619979001,1.99501630109618,0.0463648916680806,0.0633369020251956,-6.20221045381261
"DGKD",0.18053586692594,10.0620211221381,1.9948451995202,0.0463835937862107,0.0633607118674031,-6.20255032173636
"EMP2",-0.197668832777703,12.2040703785723,-1.99473331185794,0.0463958270160583,0.0633756840434973,-6.20277255438189
"RP11-356J5.13",-0.143459038369208,0.837465712063415,-1.99467811291911,0.0464018631904968,0.0633821905883469,-6.20288218664226
"RP11-744K17.1",0.0542808853636119,0.0801537338795673,1.99450165622004,0.0464211637183848,0.0634068145986354,-6.20323263240214
"B3GNT9",0.167422601423262,9.14527236227311,1.99435405699178,0.0464373130657231,0.0634271331686036,-6.2035257431874
"OR8G1",0.0431536559302993,0.0525803109800499,1.99373925420154,0.0465046317659239,0.0635173391708702,-6.20474642173369
"RP11-328K15.1",-0.0240808627476057,0.0211422568126722,-1.99348644024765,0.046532337854988,0.0635534376858651,-6.20524827057413
"TMEM128",-0.116453998045326,8.69662051698675,-1.99321029404478,0.0465626168479937,0.0635930481727145,-6.20579636310777
"PAX1",-0.390883192866794,1.77519905712672,-1.99310852459801,0.0465737798950835,0.0636065495363628,-6.20599833523622
"SPAM1",0.0813159047204071,0.170589179525582,1.99294827159278,0.0465913625530429,0.063628817283295,-6.20631635340617
"RP11-398A8.5",-0.0336432977322875,0.0361950458952417,-1.99277416396371,0.0466104716574951,0.0636531683866302,-6.20666183702968
"RP11-562A8.5",-0.123531802773328,0.620463909015924,-1.99272888299878,0.0466154425320741,0.0636582109382688,-6.20675168363181
"BPIFB9P",0.138811923591487,0.804680140772268,1.99246325792302,0.0466446114462336,0.0636962972343615,-6.20727869683502
"RP1-241P17.4",0.201077971037575,2.69722638398089,1.99240652877981,0.0466508430006552,0.063703059821051,-6.20739124122468
"LINC00458",0.0223173697235653,0.0191218604498297,1.99221928871007,0.0466714158355861,0.063729404928349,-6.20776268243094
"DECR1",-0.137120679775306,10.3195367854827,-1.99149312370891,0.0467512749351969,0.0638367012401128,-6.20920289956979
"TRIM60P8Y",0.00809168763249023,0.00531917193311123,1.9912611660388,0.0467768084563846,0.0638698146396078,-6.20966283611702
"IGLCOR22-2",-0.023248718834136,0.0194493291415258,-1.99089022837021,0.0468176650995211,0.0639238480892142,-6.21039823843462
"ZNF525",-0.16207762236,7.95854152247253,-1.99049476389951,0.0468612563548215,0.0639816122547842,-6.21118211688294
"PRAMEF19",0.0713023679473701,0.103970339563294,1.99042214650791,0.0468692645408967,0.0639907915480631,-6.21132604025221
"ZSCAN25",0.120398719186086,9.02524731639854,1.9903831993038,0.0468735600816855,0.0639949015877233,-6.21140322916113
"OR2G2",-0.0547532813205987,0.0881848790430245,-1.99029889978644,0.0468828587280031,0.0640042786001188,-6.21157029604979
"TXNL1P1",0.00905699380142698,0.00552982627693196,1.99029762722571,0.046882999109546,0.0640042786001188,-6.21157281798874
"MEG8_2",-0.0220255881395146,0.0201625635161368,-1.99009444606082,0.0469054174257911,0.0640331283152801,-6.21197545843374
"TMCC1P1",0.0225577596717178,0.0159558737079285,1.99000516697911,0.0469152710319503,0.0640448241519063,-6.21215236830071
"HMGB1P42",0.0171370534937878,0.012564478516244,1.98975690413749,0.0469426806228751,0.0640804846597978,-6.21264426915568
"SNORA6",-0.0555670919427344,0.107586107719294,-1.98950290721738,0.0469707372545231,0.0641161959237381,-6.21314746843386
"TAAR8",-0.0429638022893102,0.0529701475808372,-1.98949675996941,0.0469714164578472,0.0641161959237381,-6.21315964610291
"AMY1C",0.177011144921442,0.442653302366165,1.98945167952372,0.0469763976044647,0.0641212374538574,-6.21324894911262
"KRT8P18",-0.109713837574498,0.241244776245554,-1.98943345850562,0.0469784110552281,0.064122228011404,-6.21328504383372
"RP11-561O4.1",0.0859997789949023,0.243350051262608,1.98920439142708,0.0470037295279344,0.0641550273590803,-6.21373878375297
"EFTUD1P1",0.180384360500065,0.918811932267027,1.98902682367887,0.0470233637610439,0.0641800667466332,-6.21409047732328
