Gene,Mean_GTEX_Healthy,Median_GTEX_Healthy,Mean_TCGA_Tumor,Median_TCGA_Tumor
C1orf116,7.553923,5.1496,12.350064,12.69
SOX9,7.463138,6.8948,13.285898,13.6432
CH507-513H4.6,12.84119,12.6504,17.130646,17.19845
SLITRK2,5.334392,5.7279,2.524735,2.3219
TBX2-AS1,5.990867,6.2095,4.175026,4.1287
RP11-390F4.3,1.837398,1.585,6.067796,6.40085
CPEB1,7.099551,7.26575,4.697154,4.8622
SLC44A4,3.586279,3.0,9.879826,9.9248
SNORD3A,6.002669,5.83035,11.114058,11.04905
SFRP1,10.145403,10.13125,8.022986,7.7073
C2CD4A,1.933479,1.585,8.192964,8.36405
IGHV3-30,2.797065,2.0,8.430031,8.70185
COL25A1,5.006321,5.2095,3.194197,3.1699
RASSF6,5.661398,5.7279,10.30852,10.3197
TM4SF5,0.276069,0.0,4.952948,4.1496
RP11-157K17.5,1.686545,1.585,6.018327,6.0112
SIX1,3.237943,3.4594,7.937346,8.23355
CELA3B,3.780001,4.38055,1.264713,0.0
LINC00543,0.479366,0.0,4.762465,5.4093
LVRN,6.09507,6.3038,4.189039,4.0
IGHV1-18,1.879631,1.0,7.200381,7.47975
CYP4F29P,7.142897,6.3424,4.062115,3.7004
PLAC1,0.546935,0.0,4.778664,4.8327
IGKV1-9,2.215634,1.02505,6.816907,6.9468
AURKB,5.251791,4.67215,10.510534,10.5938
CACNA1H,12.164044,13.13995,10.111346,10.10585
GJB7,0.797503,1.0,5.41809,6.2946
MMP9,4.291478,4.1699,10.675499,10.70935
GPRIN1,5.221212,5.1293,10.241496,10.30685
NTRK3,7.532981,7.5812,4.365737,4.08495
GPX3,14.496742,14.42605,11.354853,11.39685
ACSM5,5.542869,5.9307,2.876204,2.93195
GPR26,3.686694,4.0875,1.381169,1.0
ZNF582-AS1,6.095576,6.40085,3.357414,3.19745
RSPO2,6.575948,6.38365,3.870826,3.9069
HPSE2,9.259948,10.2336,5.309851,5.1496
REEP1,9.623926,10.3123,7.795071,8.0821
TMEM100,7.894543,7.88565,4.504705,4.5236
MMP1,2.037185,1.585,12.343302,12.33325
SEZ6L2,5.539235,5.5236,11.585856,11.8854
HMCN2,10.128493,10.3151,8.061053,8.02515
RP11-867G23.4,4.674688,5.0691,1.518052,0.0
GATA4,3.036715,2.0,8.092428,9.06475
CCL22,3.606428,3.0,8.142509,8.27845
CARD11,5.356165,5.1699,9.914781,9.96815
AC108676.1,1.192604,1.0215,5.639842,5.49035
CYP21A2,5.853902,5.80645,3.796941,3.78555
SLC12A8,5.469096,4.4915,10.539781,10.56655
DNAH11,7.905054,7.94885,5.921468,5.8943
SNTG2,4.695541,4.7004,2.306888,2.3219
ANKS4B,0.66441,0.0,5.911551,6.0659
LGI1,4.519252,4.3923,1.976448,1.585
FLJ42393,1.543099,1.585,6.46403,6.4919
RP11-22C11.2,1.921072,0.0,6.647957,6.8009
RP11-544M22.13,3.229534,2.07895,9.932981,10.59325
MAGEA2,0.183471,0.0,4.198716,2.3219
METTL7B,2.130667,2.0,8.006542,8.697
TNNT3,6.294542,6.3309,3.430761,3.0
RP11-226M10.3,0.88395,1.0,5.95889,5.99985
ESRP1,6.434957,3.585,13.400085,13.51405
GJB1,1.838144,1.585,6.374017,6.0334
RYR3,8.355571,8.44915,5.994758,5.65815
MIR4697HG,10.401456,11.2414,7.039537,7.28015
HSPB2-C11orf52,6.526979,7.02475,4.734712,4.89265
CD24,10.619266,8.7125,15.422899,15.32245
IYD,2.28743,2.3219,6.48267,5.82555
MAATS1,7.296061,7.66885,5.124765,4.9771
ADAMTS8,8.89365,9.02235,5.927629,6.2093
PGM5-AS1,2.287551,2.4854,0.838997,0.5
RP11-158I9.5,4.671782,4.858,1.380087,1.585
ACY3,1.647206,1.0,7.105726,7.1137
IGLV3-25,2.276229,1.0,7.568541,8.0952
BUB1B,5.351914,4.49115,11.191182,11.2984
LMOD1,13.903493,14.757,9.795972,9.5068
RP11-394O4.5,13.121386,14.08755,7.705484,7.69695
CDHR2,2.182005,2.0179,7.555858,6.29715
AOC3,12.102253,12.7595,10.00934,9.9092
UGT8,4.60283,4.585,10.290148,10.94175
TP73,4.965296,3.46795,9.448575,9.57275
RP11-810M2.2,6.499514,6.57385,4.242796,5.4174
FAM72C,3.307483,3.16585,8.045228,8.2039
PCOLCE2,8.487432,9.24435,6.47254,6.72785
TREM2,3.115848,3.1699,7.96687,8.2046
WDR72,2.555485,2.0,10.88709,11.7486
CXCL13,2.973555,2.585,8.435094,8.6836
IFFO1,9.842909,10.18175,8.066629,8.1111
STIL,6.008354,5.44285,11.008257,11.04565
SPINT1,8.768824,6.4593,13.985542,14.01985
MAPT,8.596563,8.64385,6.343577,6.49965
GLP2R,6.530407,7.83605,3.548685,3.3219
TNFRSF9,1.784481,1.585,7.54103,7.6073
PRSS1,5.599097,6.49985,2.980095,2.0
IGKV3-15,2.949198,2.0,8.748676,9.101
AC009299.3,3.040034,1.585,7.745891,8.0632
MMRN1,9.177159,9.2276,7.273045,7.2761
IGLC1,5.604886,4.71445,12.126495,12.47135
SORCS3,3.511775,3.9069,1.214477,0.0
IGLV2-23,2.79519,2.0,7.688952,7.76795
TENM1,8.26044,9.06475,5.874442,5.29245
