Gene,Mean_GTEX_Healthy,Median_GTEX_Healthy,Mean_TCGA_Tumor,Median_TCGA_Tumor
PCSK9,4.706406,4.2849,9.53857,9.8074
HOXB-AS4,0.028736,0.0,3.516653,4.0
CT83,0.197762,0.0,4.632487,5.7004
PLEK2,5.962137,6.76145,10.720357,10.8765
MIR3648-2,0.06396,0.0,3.526,3.6814
ESRRB,6.95574,7.87955,3.289834,3.3219
HKDC1,3.824971,3.8074,10.278632,10.8201
ATP2C2,5.464886,5.56145,9.935938,10.2854
CMP21-97G8.2,2.480582,2.6962,0.227021,0.0
RP11-161H23.5,8.626274,8.67575,2.257723,0.0
UGT2B7,0.977444,1.0,6.121762,6.0875
WNT2,1.340078,1.0,7.768563,8.1799
RMRP,0.257252,0.0,2.60858,0.0
RP11-421E14.2,0.867729,1.0,5.250246,5.2479
ZIC5,0.680475,1.0,5.147204,5.4594
SLC5A1,4.729148,5.1084,10.465434,10.9462
APOC2,1.228641,1.11435,6.751089,6.7166
LA16c-312E8.4,6.034491,6.67985,3.391252,3.3219
RP11-746M1.1,5.462221,5.84525,2.433706,0.0
TFF3,6.008764,5.99985,11.035127,11.5172
VIT,6.18051,6.0224,3.851578,3.7004
RANBP3L,5.446421,5.5546,3.308746,3.1699
UNC93A,0.458956,0.0,5.805043,5.8826
FGF17,4.618212,4.6439,2.64324,2.585
ZNF385B,8.656594,9.14925,5.703356,5.6439
SLC26A7,6.78912,7.3575,4.019001,4.0
TMEM178A,7.428656,7.5877,5.299002,5.4263
RP11-512M8.5,0.75814,0.0,5.681567,7.1599
MKI67,7.312355,7.0444,13.612855,13.8115
CCR4,2.665934,2.8074,6.930792,7.098
FAM153B,6.13066,6.1487,3.131621,2.9672
BMPER,7.619118,7.25725,5.458851,5.3219
SLC27A2,4.111593,4.2849,9.497614,9.7245
LGI3,5.193513,5.26665,2.667605,2.585
LAIR2,0.372223,0.0,4.453438,4.5236
CEACAM7,2.085659,2.0,8.249246,8.4094
CDC25C,3.329799,3.0,8.456623,8.5736
NPY,4.564793,4.3923,2.625385,2.0
MAD2L1,5.945998,5.7814,10.670901,10.8345
LA16c-349E10.1,5.635048,5.42975,2.903771,3.101
KCNK2,6.629328,6.6724,4.408573,4.3219
GRIN2D,3.537947,3.7004,10.804293,11.3231
TM4SF19,0.483504,0.0,5.135033,5.1699
SPP1,6.906703,6.76155,11.778836,11.7017
IGHG3,8.402615,8.74785,13.182462,13.5252
MYEF2,9.698574,9.4594,7.93343,7.8948
SCGN,5.991322,6.2093,3.607075,3.1699
CHI3L1,6.105042,6.0444,10.31748,10.3987
ITGA2,7.712688,7.5999,12.073056,12.1712
OTX1,2.885257,2.6962,8.478038,8.7177
GHRL,9.932328,11.5687,5.510156,5.0444
HJURP,4.887198,4.4915,9.928922,10.1007
CH507-513H4.5,2.472152,2.797,8.471779,8.6368
LINC01356,0.592845,0.0,4.848633,4.9635
SFRP4,5.628083,5.1699,10.849409,11.5821
CD80,2.003834,2.0,6.170313,6.2572
MYBL2,5.535174,5.30275,12.106082,12.2189
ATP4A,12.783428,15.7273,3.087543,2.0
VIPR2,8.206441,7.8799,5.903174,5.9709
IGHG1,11.583843,12.1695,16.764358,16.9608
CCAT1,2.206227,2.16095,7.612698,7.9542
ATOH8,8.885707,9.0888,7.132953,7.1085
CSAG3,0.115489,0.0,3.793774,2.585
CCL15-CCL14,3.102744,3.1953,8.381341,8.7131
CKS2,6.447329,6.2946,11.197194,11.3009
RN7SL1,8.118007,8.18885,13.729985,13.8992
KIF2C,5.78357,5.6656,10.582855,10.8034
RP11-58O9.2,1.088833,1.0,6.339878,6.3399
FBP2,7.584199,9.49575,4.031617,3.848
RP11-473I1.9,8.700087,8.8916,1.932176,0.0
LL22NC03-N64E9.1,0.367139,0.0,4.214528,4.5236
ADAM1A,3.477724,4.24415,0.724249,0.0
NPFFR1,1.547133,1.585,6.174976,6.2854
TFAP2A,4.560367,4.5236,9.730282,10.0224
GATA6-AS1,9.067447,10.3832,6.383357,6.6865
GALNT15,9.194408,9.17365,7.209116,7.2574
PIWIL1,0.607826,0.0,5.115474,4.6439
LCN10,8.455836,8.702,4.349368,4.3219
