"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"RP11-67A1.2",0.0997662322965816,0.321855536799254,1.68513702335951,0.0924890055718363,0.120835346035317,-6.62685419224366
"GRM5",0.168722089733852,0.754373914751608,1.68465334242586,0.0925823948323038,0.120954183981732,-6.62766580117988
"OR10G6",0.0313503934537912,0.0412084586766698,1.68447515643442,0.0926168181642571,0.120995981730841,-6.62796473628276
"PARP3",-0.13577304200262,9.8380424116531,-1.68444263759551,0.0926231015136775,0.121001015761676,-6.62801928838428
"USP17L3",0.0549939187931035,0.124674464579068,1.68414013218031,0.092681568606091,0.12107421956533,-6.62852670750746
"TEKT5",-0.232715270767871,2.40079791921062,-1.68405661911801,0.0926977149235753,0.121092135392846,-6.62866677546332
"RP11-440K22.1",0.0219941466247267,0.0263533389958764,1.68350179859444,0.092805040764819,0.121229156059797,-6.62959714476187
"RP11-653J6.1",-0.122134009925854,0.54249588303301,-1.68334247986569,0.0928358782449798,0.1212662571178,-6.629864247571
"RBMXL3",-0.0886514991455678,0.245743045373944,-1.6832483943021,0.0928540931698402,0.121286868531755,-6.6300219731888
"IGKV1D-12",0.188357968307845,0.553069169123076,1.68312540084513,0.0928779089878058,0.12131479461043,-6.63022814700881
"RP11-82H13.2",-0.0747006328265228,0.181778934318658,-1.682807167787,0.0929395528086634,0.121392127916339,-6.63076153154161
"CDY10P",0.0519649223402015,0.0770704448748617,1.68278649588248,0.0929435582300292,0.121394175283445,-6.63079617588252
"RP11-118N24.2",0.0329947527277689,0.0340931180768925,1.68255348449641,0.0929887164979229,0.121449971129117,-6.63118665384731
"RP11-76C10.3",-0.223593508749361,1.19053145620686,-1.68231460005692,0.0930350313067673,0.121507274534154,-6.63158691821257
"RPL23AP3",-0.117573232401649,0.503065715875004,-1.68224859180883,0.0930478322290129,0.121520805676069,-6.6316975088328
"RP11-460I13.2",-0.116483953594216,0.524551760200107,-1.68212793134644,0.0930712354707126,0.121548182412628,-6.63189965299615
"SEMA3E",-0.354189256687335,6.42626103083311,-1.68201068244525,0.0930946523218524,0.121573315730373,-6.63209731840731
"OR9A1P",0.0819581368880535,0.241889397241906,1.68200355977715,0.0930953634734934,0.121573315730373,-6.6321079993983
"RN7SL820P",0.0461059616221869,0.0886859630895426,1.68164003825508,0.0931659152635395,0.121662258651299,-6.63271688068824
"RN7SL660P",0.0612195161122919,0.137169895798129,1.68129520135854,0.0932328805158031,0.121746513490084,-6.63329434563972
"LA16c-360H6.1",-0.150761425894239,2.90201593780544,-1.6812797458488,0.093235882789296,0.121747241171956,-6.6333202247384
"HYAL2",-0.120866338746026,11.1177987969672,-1.6811638592152,0.0932583965512247,0.12177344621261,-6.6335142607587
"AC005609.17",0.131958784063843,0.384846402246988,1.6810393966923,0.0932825812562471,0.121801831678866,-6.63372264115615
