Gene,Mean_GTEX_Healthy,Median_GTEX_Healthy,Mean_TCGA_Tumor,Median_TCGA_Tumor
ASPM,3.18575,3.1699,7.089977,6.9658
RP11-116O18.1,1.429687,1.0,5.343342,5.1293
GABRA6,5.238564,4.0875,1.275153,1.0
SLC35F4,5.23693,5.0,2.631974,2.585
MT-TA,0.614091,0.0,5.05912,5.1699
ANKRD34C,5.828096,6.0444,3.40941,3.1699
C1orf94,3.59233,3.7004,7.63013,7.7211
HES6,9.264167,9.3729,13.637816,13.8473
FGF17,8.78939,8.6795,6.65588,6.6724
CPNE6,11.115237,11.4035,8.781069,8.9218
MKI67,2.898431,2.8074,9.318079,9.5177
CD68,7.079707,6.9922,11.677494,11.6669
FAM153B,9.734061,10.1388,4.590994,4.6124
SMOC1,10.078426,10.1687,14.499073,14.9948
YWHAEP5,0.374418,0.0,3.719557,3.8115
RP11-416N2.4,7.441037,7.4838,4.907095,5.0
GRM4,9.30498,8.6036,6.032586,6.2288
FABP6,7.132418,7.2946,4.878632,4.858
RP11-231C18.1,2.92746,3.1699,7.394423,7.983
RP11-229P13.23,0.712233,0.0,5.763713,6.2619
VEPH1,3.401098,3.3219,8.261566,8.611
AC000089.3,1.533152,1.6041,5.862921,5.879
HJURP,1.772667,1.585,6.751557,6.8202
MYBL2,2.044982,2.0,7.46575,7.4429
LINC00689,4.355806,4.5497,10.096676,10.2951
AC006538.4,0.259519,0.0,3.871371,4.7463
LINC00599,11.529589,11.3123,8.786463,8.9944
AC010649.1,4.710745,5.5534,1.89649,0.0
CCL3L3,3.72035,3.7708,7.651273,7.643
ANKRD22,2.400789,2.0,6.385496,6.5236
PRSS2,3.433371,3.8074,0.346201,0.0
PYDC1,5.407177,5.6147,2.383082,2.3219
RP11-40C6.2,0.320414,0.0,8.327772,8.2778
TCEAL6,9.770739,9.9094,7.698472,7.6797
CPXM1,4.069996,4.3219,10.924631,11.1787
RP11-862L9.3,10.21395,10.2069,7.881547,8.6668
UHRF1,5.903125,5.9692,11.161452,11.2385
