Gene,Mean_GTEX_Healthy,Median_GTEX_Healthy,Mean_TCGA_Tumor,Median_TCGA_Tumor
CEP55,3.391482,3.2459,6.727304,6.5699
MESP2,2.310336,2.3219,5.495269,5.8329
DPT,6.566518,6.72095,3.074885,2.585
AC019117.1,1.933364,1.585,5.705609,6.1085
FMN2,6.002607,7.0714,2.027206,1.585
RAB7B,4.487082,4.51115,8.00187,8.098
ASPHD1,5.819843,6.05005,9.708022,9.9457
ST6GALNAC5,2.428693,2.0,6.652611,7.3038
RP3-523K23.2,6.020421,6.1395,2.813199,2.0
DIO3OS,7.337021,7.422,2.215946,2.0
KIAA0408,5.337243,5.50765,9.556617,9.9906
EFS,8.221396,8.3376,5.26301,4.9069
IL1RL1,11.010186,11.76465,6.32962,6.3576
FABP1,9.64945,10.4488,2.751323,2.0
SCEL,3.956039,3.98865,8.212488,8.8234
CRHBP,8.815846,9.48075,3.844826,3.8074
LINC01055,7.185525,8.3985,1.094548,0.0
PDGFRA,10.272825,10.3898,6.821688,6.858
FAM151A,8.680607,9.43505,4.544194,4.0409
RP11-297D21.2,3.540811,3.6681,0.399004,0.0
GRHL2,7.651457,7.79115,2.780452,2.0
ARG2,9.931104,10.67045,7.908884,7.5278
MEG3,11.426386,11.75955,6.031018,6.0444
FOXI2,5.43355,5.7346,1.434411,1.0
NEGR1,7.705911,7.7683,5.038391,4.7645
MECOM,10.573186,11.00415,8.312194,8.1293
KIF20A,3.673746,3.3219,6.815887,6.6724
NTNG1,7.519307,8.37195,4.737583,4.9542
PKHD1L1,5.896557,6.31335,2.547162,2.585
VCAN,9.080014,9.06625,13.706681,14.0431
AP001189.4,5.204671,5.6147,2.300541,2.3219
AP000354.4,0.441429,0.0,3.527918,3.757
WFDC5,1.866314,1.0,5.145094,5.3576
MTHFD2P1,1.764879,2.0,5.452029,6.4429
CXCL6,5.2461,4.99365,8.708536,9.6402
USH1G,2.241593,2.3219,5.544998,5.8826
HBA2,11.790029,12.66895,9.362087,9.2362
SORCS2,8.141482,8.4856,5.557408,5.1699
NOS1,7.026139,7.7701,2.453245,2.0
ABHD11-AS1,2.979893,3.0,6.172662,6.4094
SLC4A9,9.3007,9.9185,2.151293,2.0
DHRS9,2.830643,2.3219,6.222646,6.1699
AGTR1,7.741904,8.5574,4.735537,4.8074
SLC7A10,3.610914,3.80365,0.644514,0.0
C14orf180,4.798211,5.26375,1.637025,1.0
RP11-120K24.3,4.273971,4.67215,1.068887,0.0
WBSCR17,7.249757,7.80385,3.08153,2.3219
CTA-392C11.1,3.431775,3.5799,0.061598,0.0
SLC9A3,9.080046,9.6402,5.935227,5.7661
RP3-335E1.1,3.844143,4.1677,0.087947,0.0
FAM65C,10.044668,10.5559,7.916127,7.9658
FST,5.733486,6.06595,2.926915,2.3219
FCN3,8.058671,8.8829,5.383379,5.0444
SLC38A3,6.193282,6.19935,3.421753,2.8074
SLITRK4,6.052307,6.5222,9.959104,10.4242
GLRB,5.335025,5.67215,9.443349,9.7748
CXCL5,2.037082,1.585,6.479936,6.6724
SCTR,7.348639,7.0155,3.945999,3.8074
LILRA4,0.932732,0.0,5.770916,5.9773
GH1,3.685957,4.66995,0.310792,0.0
CLNK,8.002796,8.2668,3.224948,3.1699
CNTN1,7.48685,7.92555,4.352845,4.5236
ADAMTSL1,7.914825,8.2618,4.893403,4.7004
DCN,12.392971,12.9178,9.795448,10.1319
TMEM213,11.103011,11.67615,5.400816,5.565
PTGDS,11.219804,11.79935,7.735521,7.4919
SLC5A2,9.342468,10.06305,4.906422,4.4679
MUC3A,5.319436,5.4088,9.853919,10.4717
ATP6V0A4,10.486704,11.2334,6.283598,6.3219
MGP,13.170454,13.44175,11.007372,10.8305
FCER1A,3.311143,2.7459,6.70672,6.8826
SCN7A,6.69635,7.0359,2.547535,2.3219
RP11-299H22.3,5.034193,5.4045,1.011707,0.0
LINC01230,7.623204,8.11315,0.460029,0.0
SGIP1,8.665646,8.9468,6.021096,5.7814
APCDD1L,6.29405,6.8764,2.62808,2.3219
MST1L,10.818786,11.35035,7.813682,7.791
CACNA1E,6.705439,6.50415,4.08114,4.0
GS1-72M22.1,2.253446,2.4594,5.67796,5.939
SLC4A1,9.866479,10.37145,2.56986,2.0
SSTR2,8.334236,8.8771,5.562539,5.3219
GSTA1,9.704836,9.90285,6.586611,6.4094
LHX1,8.226332,8.989,3.223563,2.3219
HMX2,4.534454,5.5543,0.199805,0.0
ADAMTS19,4.148532,4.8309,0.571616,0.0
DMRT2,9.236332,9.78045,1.460178,1.0
RP11-401P9.4,6.782468,7.09785,3.110601,3.0
PLA2G7,2.436621,2.16095,7.812292,7.96
FAM184B,4.398196,4.9259,0.767379,0.0
CD300LB,2.65345,2.585,5.694953,5.8074
RP11-521O16.1,2.147032,2.1315,5.39428,5.742
SCNN1B,9.247171,9.4736,2.771699,2.0
ADAM33,7.945307,7.9359,3.121234,2.8074
HS6ST2,7.154929,7.7748,3.999438,3.4594
C9orf47,5.961296,6.3937,2.26648,2.0144
RP1-18D14.7,5.406786,5.78125,1.666201,1.585
RP11-317M11.1,4.097468,3.89065,0.315414,0.0
OLFM4,7.736464,8.23105,2.284352,1.585
CLDN8,8.675561,9.37155,1.665666,0.0
KRTAP5-8,4.381829,4.4915,1.142184,1.0
CEACAM1,10.106346,10.58825,8.09052,8.0821
RP11-667K14.4,0.998557,0.0,5.992457,6.4811
AXDND1,6.025782,6.06115,3.206556,3.3219
CEL,7.622818,7.9833,4.686588,4.7549
USP9Y,8.290693,10.06875,5.387981,5.9542
DNAJC5B,1.378104,1.0,5.062248,5.3219
GAPT,3.352139,3.9069,7.159655,7.2761
GGT6,9.471996,9.88925,5.122896,4.9284
OLAH,4.094954,4.35365,1.219433,1.0
LINC01606,7.454625,7.67905,1.133557,0.0
DGCR5,5.243307,5.56915,9.174998,9.5641
AP000696.2,4.568368,4.1677,1.258181,1.0
CLDN19,7.706682,7.53035,4.303809,4.0
RP11-54O7.3,8.687993,8.87465,6.130583,5.9307
APBB1IP,7.096457,6.9829,11.239721,11.557
DAAM2,9.626104,9.92885,7.36343,7.3151
ADCY1,7.670618,8.1031,5.086177,4.6439
MT1G,11.455939,11.7951,6.08821,5.98
CX3CR1,4.427354,4.72565,8.171717,8.2668
UGT1A9,10.562507,12.2297,7.109874,6.7357
ANXA13,5.028039,5.4069,9.244879,10.196
NELL1,6.332275,7.15975,1.891888,1.585
LINC01187,9.026711,9.8796,0.675201,0.0
EGF,9.291007,10.26525,6.956899,6.9425
APOC3,4.189854,4.2089,1.238373,0.0
CDH19,4.475614,4.80365,0.524446,0.0
PRM2,3.451618,3.5222,0.013841,0.0
OLFM2,5.143729,4.6994,8.749245,9.1649
WISP1,8.7218,9.32115,6.43016,6.4757
ECEL1,6.216586,6.598,2.590445,2.3219
TMPRSS2,10.604582,11.2854,7.028264,7.0334
KCNJ4,2.746118,2.8074,6.134868,6.537
