Gene,Mean_GTEX_Healthy,Median_GTEX_Healthy,Mean_TCGA_Tumor,Median_TCGA_Tumor
BIRC5,5.508594,5.71415,8.642314,8.6221
MND1,3.084852,3.0,7.575501,7.7142
DDIT4L,4.856364,4.858,8.19324,8.3966
INE2,3.258378,3.737,6.362935,6.2112
TNNI2,4.328773,4.3571,7.302719,6.5078
OSBPL6,4.98757,4.9069,8.829721,9.0028
CTC-512J14.5,1.283064,1.1538,4.639279,4.8017
CDH2,12.135753,12.2491,8.481681,8.5584
RP5-890E16.4,0.150398,0.0,3.225904,3.4396
RP11-578F21.10,3.869096,3.93685,0.216556,0.0
CDH19,6.824224,6.72765,0.850568,0.0
PRM2,3.255092,3.7004,0.012987,0.0
AC005786.7,1.909747,0.0,5.800843,6.9082
RP11-12A2.3,4.614841,4.9542,1.258399,1.0
SYT9,7.247959,7.3219,3.335971,3.4594
EDN3,4.770113,4.88245,1.402808,0.0
REG3A,5.413294,5.1699,2.290183,1.0
OMD,6.912767,7.08215,2.812066,2.8074
AC005944.2,4.391545,4.7853,7.492157,7.6027
IGF2-AS,3.73234,3.7539,8.131717,9.0661
TMEM200C,8.484797,8.52945,4.878929,4.6865
ASF1B,5.779777,5.71415,9.379269,9.3083
LINC00887,9.247155,9.50285,6.230569,7.1396
AC007283.5,2.384738,2.69375,5.716771,5.7175
DLL3,0.682246,0.0,3.721351,3.9069
PGA3,6.81225,7.32555,1.084605,0.7655
KLK4,4.704233,5.2287,7.995857,8.3399
VSNL1,8.546886,8.78465,5.095694,4.4594
MARCO,8.315787,8.63115,3.837123,3.4594
APOBEC3B,5.007805,5.2447,8.375205,8.631
NPY1R,10.339757,10.53225,7.430884,7.1799
PTHLH,2.920233,3.0,6.23681,6.2668
HAPLN1,0.347872,0.0,4.746104,5.9307
TRIM29,4.992671,4.8327,1.458605,1.0
GCKR,8.710237,8.6865,5.634816,6.0661
LCNL1,6.635385,6.97155,1.025942,0.0
CLPS,4.67668,5.1496,0.012987,0.0
CNKSR2,6.301929,6.098,2.727009,2.0
ZBED6CL,11.622995,11.6739,7.660914,9.0028
FLG2,3.857789,4.0875,0.574425,0.0
SGOL1,2.891169,2.8074,6.070434,6.2668
TXLNGY,6.735675,10.3023,3.390516,1.0
HIGD1B,1.860663,2.0,5.698273,5.858
HNRNPA1P9,5.139098,5.06595,1.819979,1.0
COX4I2,2.434817,2.585,6.300088,6.1085
RP5-1028K7.3,4.444097,4.9098,1.114926,0.0
CELA2A,6.089166,6.2852,1.376874,0.0
C2orf40,6.449647,6.4757,2.848103,2.585
PCDHGA1,3.877112,3.9699,6.856534,7.4221
ADGRV1,13.790339,14.13515,9.651404,9.7177
NKAIN4,1.687187,1.585,5.125439,5.3576
TMEM132C,6.920194,6.9307,2.688756,2.3219
CHMP1B2P,8.694907,8.87,4.377545,5.3923
KB-1517D11.4,3.985512,4.0875,0.641097,0.0
HAND2,6.089679,5.1446,1.583448,0.0
AC093110.3,5.758052,5.8335,2.087286,2.342
RPL13AP20,1.602813,1.6182,4.516996,4.6531
