Gene,Mean_GTEX_Healthy,Median_GTEX_Healthy,Mean_TCGA_Tumor,Median_TCGA_Tumor
MEG3,10.899007,10.9801,5.85915,5.84545
FOXI2,1.742429,1.585,4.979097,4.8074
TBX5,5.854204,6.3219,2.697539,2.3219
FIGF,5.9497,5.9069,2.618762,2.585
FAM178B,2.086273,2.0,6.178462,6.8202
WNT10A,2.82882,2.585,7.440587,8.5622
SFN,5.327448,5.2854,9.159545,9.68475
KIF20A,3.504238,3.3219,6.855483,6.98865
PKHD1L1,12.961509,13.048,8.214551,8.2643
AP001189.4,5.902273,6.0,2.91355,3.0
ABCC11,2.444702,2.585,5.795849,5.57315
EPHA5,6.404585,6.5193,3.467784,3.0
PILRB,12.001276,12.0121,9.835037,9.90315
TIAM1,7.057861,7.1189,10.882294,11.1718
SPTBN2,5.608018,5.5236,9.45377,9.8719
CA7,1.411154,1.585,4.943808,5.1084
FOSB,8.160746,7.5774,12.352436,12.4732
RP11-347C12.1,8.309631,8.3421,5.340681,5.4512
ABHD11-AS1,3.018937,3.1699,6.434315,6.69345
ACTBL2,0.959206,1.0,4.744798,5.3576
DHRS9,2.575455,2.585,6.181363,6.5392
GABRB2,3.741293,3.585,11.299322,12.29605
RP4-555D20.2,12.762231,12.9553,9.628313,9.6408
QPCT,6.203278,6.2095,11.623427,12.07865
UNC5B-AS1,0.878514,1.0,5.122471,5.4263
AGTR1,9.146076,9.1699,5.484294,5.50775
C14orf180,4.624676,4.7087,1.201144,0.0
ABCC6P2,2.701414,2.8934,7.201771,7.3518
FIBCD1,0.907265,1.0,6.592908,6.99435
FAM65C,9.624947,9.7186,6.407934,6.4094
RP11-972P1.7,8.500795,8.5563,6.026537,6.00335
CST5,0.177585,0.0,4.080276,4.42585
RP11-429A20.4,3.548816,3.585,0.344558,0.0
OR4D10,0.032867,0.0,3.164429,3.585
DCN,14.413127,14.5284,11.223591,11.55385
GOLGA8M,9.040358,9.2194,6.393998,6.3835
B3GNT3,3.015545,3.0,9.216491,10.57645
PODN,11.979419,12.1378,7.911889,8.0714
SLC27A6,5.608589,5.7004,10.080152,11.5248
CLDN16,4.033828,3.9069,11.202711,11.8855
HES2,1.534523,1.585,5.674974,6.0661
FCER1A,3.709248,3.7004,6.945188,7.20945
SCN7A,7.370469,7.5314,4.142018,4.1699
C1S,13.476193,13.5636,10.993569,11.1718
LRRN4CL,7.4904,7.585,3.583924,3.4594
MFAP4,11.7029,11.8273,8.679535,8.8617
PDZK1IP1,4.085095,4.0,9.928545,10.8317
SLC6A14,1.442882,1.585,5.508799,5.5236
CADM3-AS1,7.050136,7.1723,4.331599,4.5768
NELL2,8.517675,8.6036,12.373302,12.8959
AC093609.1,5.212308,5.3923,1.899356,2.0
AE000661.37,0.905268,1.0,5.591238,5.82695
RP11-736N17.10,4.693958,4.7549,1.713195,1.585
PLEKHH1,14.118053,14.2951,12.183039,12.1456
ELANE,5.563867,5.6147,2.278406,2.0
NRCAM,7.828397,7.8455,11.643826,11.85545
GJB3,3.346359,3.3219,9.007682,9.8642
ESPN,2.703285,2.8074,7.194748,7.81715
RP11-474O21.5,2.82715,2.8074,6.105936,6.9189
ADAM33,10.642755,10.6978,6.313525,6.3399
HS6ST2,3.293252,3.3219,7.648918,7.683
CRABP2,7.278191,7.0224,11.415707,11.76135
SIGLEC6,1.168146,1.0,5.259912,5.4934
CDC45,3.233499,3.1699,6.635338,6.72105
ASXL3,8.086452,8.2095,4.884702,4.7004
ROBO3,9.838583,9.8857,7.47166,7.4676
RP11-188P20.3,7.566119,7.5887,4.910879,4.9479
RP11-478J18.2,5.619705,5.7004,2.803138,2.585
RP11-667K14.4,0.251824,0.0,5.679139,6.0797
CBLN4,3.145462,3.0,6.360332,6.375
ACTN3,4.135977,4.2479,1.268228,1.0
LY6G5B,9.858599,9.9884,7.474157,7.60395
USP9Y,7.521803,10.7607,3.20503,0.0
DNAJC5B,0.894001,0.0,3.921412,4.1699
GGT6,3.242805,3.3219,7.447536,8.0688
PVRIG2P,4.582057,6.0032,1.502003,0.0
TGFA,8.096427,8.1033,12.125655,12.32265
CTC-512J14.5,1.423057,1.6599,5.141198,5.1926
RP11-7I15.3,2.519831,2.8836,5.954794,6.3331
RP11-44N11.2,1.7601,2.0,6.170619,6.2668
CX3CR1,4.49651,4.4594,8.171615,8.26445
IL36RN,1.635233,1.585,5.352739,5.7279
PSG1,0.78563,0.0,5.395682,5.55365
CDH2,5.895331,5.7549,10.853764,11.36465
RP11-350J20.12,0.957805,1.0144,4.123099,4.4545
CDH19,6.777884,6.9189,2.075506,1.585
ADGRG3,8.101616,8.1447,4.334881,4.2479
OMD,8.411934,8.5507,5.538651,5.8074
C15orf48,4.522071,4.7004,8.560402,8.52835
CENPM,3.393741,3.4594,6.825575,6.8948
KISS1R,0.814573,0.0,4.411988,4.7549
ASF1B,4.490552,4.4594,8.521014,8.5906
MROH7,10.792539,10.8682,8.314632,8.2022
RP13-516M14.10,6.736142,6.8329,3.901014,4.0
AC007283.5,2.575282,2.9616,5.727327,5.8391
CCBE1,5.82827,6.0224,2.621578,2.585
CITED1,6.13578,6.1898,12.529857,13.2151
FTH1P5,0.881901,1.0426,3.911069,3.9593
RP11-517C16.2,6.605081,6.6793,3.653434,3.73605
XXbac-B33L19.12,1.033235,1.0,4.783598,5.20965
RP13-895J2.2,5.034629,5.202,1.529469,1.0461
AC093642.1,7.521975,7.8455,4.028991,4.0875
RP11-616M22.1,5.664756,5.7279,1.650618,1.585
SRPX,11.056886,11.1131,8.127244,8.21675
