Gene,Mean_GTEX_Healthy,Median_GTEX_Healthy,Mean_TCGA_Tumor,Median_TCGA_Tumor
ZDHHC12,7.296594,7.27145,11.629945,11.6569
SLC6A12,4.935641,4.9542,9.115282,9.3129
TRPC1,10.333381,10.3891,7.755358,7.9307
AC114730.3,2.338836,2.3219,6.164983,6.266
BSPRY,2.278386,2.3219,9.736069,9.8186
PCP2,1.047734,1.0,5.408742,5.496
KLHL35,3.495999,3.585,8.716378,8.7004
RP11-44F14.8,0.138965,0.0,3.533698,3.8074
IGHV4-39,1.932497,1.585,6.504732,6.3399
EN2,5.13651,5.2479,2.984622,2.8074
PROX2,5.988457,6.12465,3.518008,3.5981
GALNT14,2.916693,2.8074,8.991184,9.2479
SYNE4,5.618603,5.6439,9.734479,9.8887
TNFSF15,2.273786,2.16095,7.862502,7.9887
MT1G,3.32772,3.0018,10.27456,10.3766
TGFA,3.429407,3.3219,8.730259,8.9189
RP11-7I15.3,0.738047,0.0,4.35667,4.9561
HMGB3,7.030814,7.0,11.550027,11.6004
CX3CR1,3.361614,3.39065,8.461752,8.3174
RP11-424C20.2,1.251727,1.2296,5.309792,5.4611
C4orf19,2.695942,2.81555,7.712881,7.9226
CTD-2044J15.1,5.408619,5.39195,2.055061,2.0
HOXB8,1.613306,1.585,7.714663,7.7616
XXbac-BPGBPG55C20.1,4.608591,4.6605,1.628445,1.5898
AC098973.2,0.097557,0.0,3.84202,2.8074
RP11-787I22.3,5.583789,5.5093,3.145655,3.2645
CR2,1.40442,1.0,5.201061,5.2095
KRT18,8.223176,8.2397,15.545943,15.6443
RPL41P2,8.34827,8.3462,5.209142,5.2384
LRRN3,6.811584,6.983,4.740423,4.7549
DNM1P46,5.217581,5.3161,2.255196,2.3045
B3GALT2,7.377936,7.4757,4.379111,4.3219
PSAT1,7.015166,6.89475,12.694657,12.8323
RP11-2C24.5,3.803932,3.9069,1.503582,1.585
HIST1H2AD,1.756058,1.585,5.424791,5.4313
FGG,4.726011,4.858,1.237979,0.0
SPARCL1,13.806798,13.72755,11.743528,11.7964
CDH19,5.87026,5.9188,1.470914,0.0
IGSF11,9.245685,9.5294,6.870995,7.0661
PRM2,2.797939,3.1699,0.276758,0.0
CD74,12.390927,12.38775,17.026596,17.1734
PPP1R36,2.030086,2.3219,5.860717,5.8826
AC012360.6,8.244518,8.37475,3.594091,3.585
MT-RNR1,13.079502,12.9613,17.266296,17.3115
EFEMP1,13.06122,12.9994,9.959442,10.1447
SERPIND1,5.242386,5.4915,2.404163,2.3219
