"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ANOS2P",-0.0665332073476814,1.90187507294047,-0.409576111022,0.682288635207253,0.717880662258313,-8.49622210140572
"LINC00159",0.00697220278306113,0.0306948900506941,0.409381466362807,0.682431358540175,0.718015660432743,-8.49630190650478
"ANKS1A",-0.0314421637618203,9.72239056138665,-0.409219959088204,0.682549792510525,0.718125097549895,-8.4963680963633
"RP11-5A11.2",-0.00260581553461622,0.00359961462258106,-0.408991158660151,0.682717574303976,0.718286448836196,-8.49646183047511
"LINC00652",0.0151049819644757,0.152296126692392,0.408954493332206,0.682744476710543,0.718299577380072,-8.4964768343875
"RP11-490D19.8",-0.00427814426528521,0.00596840467323912,-0.408884910966182,0.682795509722214,0.718336433405805,-8.49650532451261
"GNAT1",0.0123936443262978,0.0683916940677635,0.408867393168731,0.68280835783243,0.718336433405805,-8.49651249631704
"RP11-56A10.1",-0.00215481124478216,0.00294842380646974,-0.40879305880311,0.682862804174902,0.718378536559265,-8.49654299007769
"AEBP1",0.0480512908709656,7.7500763884083,0.408361840599995,0.683179185878511,0.71869619074663,-8.49671933776052
"KRT18P29",-0.0100240536527888,0.0586418139797873,-0.408294298049301,0.683228734848185,0.718733132653938,-8.49674695270868
"KRT18P43",-0.00664877325274118,0.0213461219576482,-0.408085157884218,0.683382167992513,0.718878323881909,-8.49683243126014
"DPP3",0.0213164023532091,9.19940649147764,0.408066815848061,0.683395625030492,0.718878323881909,-8.49683992582285
"RP11-307N16.6",-0.0278605341587421,0.2516059697427,-0.407939629166665,0.683488941109866,0.71895633923779,-8.49689188508724
"C7orf65",-0.00679922666422893,0.0272447159699421,-0.407926377574325,0.683498663999973,0.71895633923779,-8.49689729779679
"RP11-566F5.1",-0.00955585848755817,0.0507358845037326,-0.40780315498745,0.683589076762575,0.71903625451376,-8.49694762054764
"IGKV2OR22-4",0.00998707400443077,0.0439387462240036,0.407670310057522,0.683686554875726,0.719123597977743,-8.49700185593823
"AC005592.3",-0.00686764980575555,0.015638943444381,-0.407409479728149,0.683877960688698,0.719309731853514,-8.49710829138933
"RP11-62H7.3",0.00705804126703975,0.0361067525236104,0.407287518585687,0.683967466748858,0.719388680943384,-8.49715803597566
"RN7SL134P",-0.00159108247138698,0.00217595857820252,-0.406846368532252,0.684291186052528,0.719713964142727,-8.49733790868014
"LINC01079",0.00510802306336008,0.0104196980428054,0.406418406087902,0.684605428579653,0.720029266464722,-8.49751209204162
"RPL39P40",-0.00262458416662345,0.00362658371867068,-0.406300875904611,0.684691711634106,0.720098217956901,-8.49755991823548
"CTD-2366F13.2",0.028154237643456,0.488682642468362,0.406289720395203,0.684699907999703,0.720098217956901,-8.49756445133518
"RP11-642E20.5",0.00355037967043297,0.00585132358856061,0.40599656733771,0.684915155766732,0.720309381695123,-8.49768366680292
"AC005394.1",-0.00416891274487569,0.00814552317484728,-0.405925613090861,0.684967257812904,0.720348963567774,-8.49771250857784
"WDR7-OT1",-0.0314109925520321,0.414712198074054,-0.405711339703287,0.685124608919092,0.720499227088775,-8.49779957673021
"NPSR1-AS1",-0.00842977868354091,0.0315818859339668,-0.40566386636352,0.685159472697347,0.720520675342734,-8.49781886089745
"SRGAP3-AS4",0.00551284090763741,0.0213650596213824,0.405512350704957,0.685270748244605,0.720622476388062,-8.49788039305833
"OR13J1",-0.00951028713814762,0.0549370890070745,-0.405109234418689,0.685566836699855,0.720918616061323,-8.49804399111471
"KIAA1217",-0.0676936336053302,3.57927721256759,-0.404733821600167,0.685842620547756,0.721193392049024,-8.49819619994899
"RPL13AP23",-0.00247400237084871,0.00343372279522669,-0.404563742019359,0.685967549867363,0.721309529674292,-8.49826513512758
"TRIM60P15",-0.00269425751618292,0.00374527720107651,-0.40432560166806,0.686142552626383,0.721478314574351,-8.49836155017614
"RP11-760D2.5",0.0025758258475532,0.00645686555254274,0.404108897844862,0.68630177078939,0.721630495207889,-8.49844927703372
"RP11-6N13.1",-0.00499640121828321,0.0101605042332744,-0.403885329067316,0.686466090395399,0.721788033351642,-8.4985396964897
"RP11-963H1.1",0.0173983029421063,0.144565861352226,0.40381894608667,0.686514877449725,0.721823242929938,-8.49856654002827
"RP1-258N20.3",0.00158686768354964,0.00300097092464437,0.403795214771621,0.686532245834677,0.721823242929938,-8.4985761984608
"SNORD68",-0.0015144958564236,0.00302074076962398,-0.40378049912821,0.686543061133286,0.721823242929938,-8.4985821481308
"RP1-253B10.2",-0.00161734635612591,0.00225840371651929,-0.403716696513615,0.686589953767598,0.721857304979787,-8.49860794160831
"RP11-399B17.1",0.0477610369505088,1.61489424564512,0.403568191180073,0.686699177366372,0.721956896862118,-8.49866789895656
"SPANXD",-0.00541553412773255,0.0187611969427388,-0.403412798120862,0.68681339758024,0.722061737588633,-8.49873067960601
"RP11-2K6.2",-0.00484925711605389,0.00678085506997697,-0.403331312664973,0.686873295568689,0.72210946496707,-8.49876359104473
"RNU2-50P",-0.00823124346953619,0.0117531551433209,-0.403211812982571,0.686961140462097,0.722186570273844,-8.49881184416234
"PIN1P1",-0.00703942393204932,0.025914322649672,-0.403172306805587,0.68699018260913,0.722201855644848,-8.49882779333136
"IGKV3D-11",-0.0637285268305181,2.33168864696021,-0.402849016520482,0.687227860166734,0.722436464756464,-8.49895825123567
"RP11-433M22.2",-0.0250262326069031,0.221548906840348,-0.402634257240368,0.687385764704159,0.722587205718498,-8.49904485561684
"RP11-738O11.13",-0.00163621680197928,0.00226826156000069,-0.402519630835391,0.687469978242548,0.722660477192144,-8.49909112408292
"ACTBP9",0.0107955303905691,0.0631122546810829,0.40244041508466,0.687528301399205,0.722706530477658,-8.49912298527629
"UBQLN4P2",0.00554856468270156,0.0112731967159259,0.402350507408084,0.68759441640917,0.722760772179168,-8.49915921053343
"NACAP7",-0.00241229392269306,0.00474142424708446,-0.402287694575094,0.687640568659959,0.722786533563119,-8.49918454825735
"RPL31P40",-0.00216250155660797,0.00304764427618665,-0.40227761159847,0.687647952512167,0.722786533563119,-8.49918863665912
"CHCHD3P1",-0.00408226784612188,0.0126103264124753,-0.402239942344207,0.687675725435016,0.722790085566184,-8.49920374789619
"CTC-313D10.1",-0.00281155507876467,0.00393370761245675,-0.402233640174146,0.687680360130239,0.722790085566184,-8.49920628614176
"CTD-2066L21.3",-0.00542839156643446,0.0210265959025571,-0.401792646874492,0.688004701369813,0.723115724098591,-8.49938380076459
"MRFAP1L1",0.0221310014517258,8.72915857910419,0.40174815878594,0.688037424615118,0.723134855185688,-8.49940169790904
"RP11-679B19.2",0.0062343656573998,0.0270215421498209,0.401604231919494,0.688143294137618,0.723230861379804,-8.49945958478155
"AC011498.1",-0.00314988084655999,0.00441977335640138,-0.401523851693442,0.688202422779209,0.723277740418323,-8.49949190440089
"RPL23AP48",0.00941557610686825,0.0542595951185248,0.401258324594499,0.688397761227591,0.723467766410738,-8.49959862269943
"RP11-293D9.2",-0.00690708523440199,0.0259526001504142,-0.400773815953148,0.688754250001774,0.723827140839876,-8.49979317029851
"USP17L4",0.0142367716008515,0.118312472725067,0.400656075265083,0.688840890993371,0.723894243125085,-8.49984041192998
"RP11-407N17.4",0.0350797159400866,0.907372265390348,0.400647537873069,0.688847173501707,0.723894243125085,-8.49984383688719
"PRPF18",-0.018526415624156,7.8971575973664,-0.40046142062845,0.68898408728884,0.724022844181075,-8.49991852831268
"RP1-272E8.2",-0.00320089200947398,0.00662013858268224,-0.400382262557799,0.689042395406181,0.724068838337886,-8.49995022140516
"RP1-155D22.1",0.00224400360072155,0.00610158356466516,0.4001707160736,0.68919802634191,0.72421709847441,-8.50003506489626
"KB-1183D5.16",-0.00596051281228384,0.0122518290521773,-0.399932751960243,0.689373247493316,0.724385937540506,-8.50013032984344
"AL590723.1",0.00195555914679738,0.00380651392945557,0.399831902513489,0.689447411562515,0.724444336661987,-8.50017077215394
"SNORD62B",-0.00235025893871122,0.00487499562107795,-0.399797900956085,0.68947246603536,0.724444336661987,-8.50018436263375
"SNORD62A",-0.00235025893871122,0.00487499562107795,-0.399797900956085,0.68947246603536,0.724444336661987,-8.50018436263375
"OR5K1",0.00917326130113193,0.0468223427645585,0.399769929313249,0.689493104114816,0.724450736176338,-8.50019551920563
"RP11-400K9.4",0.0348347386419335,0.477661673617459,0.399730358580144,0.689522234009695,0.724466057586953,-8.50021135814729
"RP11-1109M24.7",-0.00209260408964746,0.00294900449603647,-0.398991857219195,0.690065892658485,0.725021971148569,-8.5005067317399
"RP1-288M22.1",-0.00225961176231721,0.0031856463261346,-0.39886176958883,0.690161705449694,0.725107339177816,-8.50055867950462
"RP11-735G4.1",0.00361548441960517,0.00942465717833636,0.398778311384543,0.690223220181156,0.725156669658258,-8.50059196086811
"RP4-800O15.1",0.00382953332975864,0.00720684529836875,0.398680841479814,0.690295001694067,0.725216784231616,-8.50063087551727
"MXRA5Y",-0.0144817298474998,0.103025772584252,-0.39859383986905,0.69035907621324,0.725268799551562,-8.5006656026926
"RP11-575I8.1",-0.0127046024568648,0.0862827639727177,-0.398046712085804,0.690762073189557,0.725676866079504,-8.50088381818825
"YAP1P2",-0.00118036928390448,0.00164021035499167,-0.397913105464275,0.690860425270671,0.725764878872123,-8.50093712162615
"FAM231A",-0.00748117627357286,0.0278814069980743,-0.397856775878479,0.690901994740907,0.725793237761891,-8.50095950197046
"RP11-885B4.1",0.0080146653490528,0.034734768630257,0.397475917714988,0.691182595928928,0.726072693217413,-8.50111115355591
"AC016730.1",-0.00221767747363148,0.00317372644229195,-0.397196066611836,0.69138874704919,0.726273930312034,-8.50122254397529
"CTC-260E6.9",-0.00230374723258059,0.00326637149956569,-0.397034964159736,0.691507479663646,0.726383331500378,-8.50128659268818
