Gene,Mean_GTEX_Healthy,Median_GTEX_Healthy,Mean_TCGA_Tumor,Median_TCGA_Tumor
TBC1D21,9.638236,10.4481,0.420397,0.0
TOPAZ1,8.300105,8.5078,3.264449,3.585
RP11-138I18.1,4.455891,4.8895,0.196245,0.0
RP11-347D21.2,5.33265,5.7004,0.14985,0.0
MICAL2,12.581875,12.5767,9.75197,9.9088
IGLV8-61,0.694532,0.0,5.63746,5.71415
TNFSF15,2.986914,3.0,7.153627,7.2621
MT1G,4.520022,4.2517,10.874003,11.08465
RP11-676M6.1,4.514003,4.5014,6.513512,6.7479
CDR1-AS,2.316322,2.3219,4.432854,4.79025
MPEG1,6.06893,5.9773,11.188467,11.30855
C1QC,7.46902,7.3129,12.587601,12.67785
RP11-231E19.1,5.102065,5.4594,0.55957,0.0
RP11-80F22.15,7.47341,7.8826,1.648336,1.585
RP1-90J4.1,6.324348,6.6865,0.556494,0.0
RP3-325F22.3,7.318934,8.0498,0.2556,0.0
EFCAB8,8.141379,8.6511,3.531044,3.39065
RP11-463J10.2,5.637527,6.0661,0.138555,0.0
RP11-201M22.1,6.344258,6.8826,0.084269,0.0
ACR,11.083955,11.7022,3.181896,3.02305
RP11-366H4.1,5.408604,5.5546,0.442115,0.0
CTD-2044J15.1,5.700385,5.7549,0.978906,1.0
ST6GAL2,9.154397,9.2503,5.284301,4.6994
IGLL5,4.709761,4.6859,10.934087,11.46065
CCR5,2.997339,3.0,9.257975,9.4928
XXbac-BPGBPG55C20.1,6.436534,6.5898,2.045767,2.33915
ZP1,7.642228,8.224,1.182768,1.0
CRYGEP,0.740405,1.0,6.658586,6.93425
AC098973.2,2.829745,3.0,5.242341,5.4027
FAM170B-AS1,6.639231,7.2574,0.143119,0.0
CDH8,4.512964,4.5236,7.616306,7.66505
TGIF2LY,5.984188,6.4199,1.84434,0.0
RP11-705C15.4,8.212595,8.8009,1.421927,1.0
SYT2,6.684648,6.5511,10.251847,10.30105
RP11-99L13.1,4.093138,4.5236,0.04485,0.0
B3GNT8,3.637136,3.585,6.757049,6.7142
RPL41P2,5.604278,5.4915,8.808099,8.9303
KRT18,8.376554,8.1699,12.423419,12.817
GOLGA6B,8.066161,8.4886,1.828323,1.53175
RP11-567I13.1,0.430829,0.0,3.8311,4.1663
KCNMA1-AS3,3.950301,4.3219,0.029773,0.0
DNM1P46,9.974818,10.2953,4.603494,4.63285
LINC01149,5.592145,6.1085,0.161851,0.0
RP11-544A12.4,6.614278,7.2025,0.410825,0.0
HCLS1,7.929847,7.7616,11.047697,11.11115
RP11-12L8.1,5.206399,5.7549,0.492232,0.0
AC006129.2,1.201376,1.0,5.110218,5.06595
RP11-2C24.5,5.879941,6.0796,0.828091,1.0
HIST1H2AD,2.999822,3.0,4.610108,4.7004
PYCARD,5.802372,5.6439,9.948495,9.95815
SENCR,2.73883,2.585,4.755233,4.88245
PATE4,4.459263,4.858,0.279838,0.0
CD3EAP,7.178347,7.1721,10.018903,10.2965
LINC01142,5.157107,5.3923,0.528112,0.0
POTEJ,5.854418,6.2196,0.52978,0.0
ADGRE2,4.994986,4.9809,8.235699,8.15375
RN7SL8P,0.621034,0.0,3.954944,4.24645
HDGFL1,11.976139,12.4115,9.148714,10.38405
IGSF11,10.802579,10.9951,5.700277,5.84545
NCR1,2.182428,2.3219,5.274205,5.39195
PRM2,16.359093,17.4556,2.445901,1.2925
POU5F1P4,0.98522,1.0286,4.579018,5.35615
RP11-996F15.6,3.051199,3.0,4.860962,4.78115
CNBD2,9.567715,9.9981,5.653629,5.7931
LINC01289,6.437119,7.0661,1.002251,1.0
AC093901.1,7.250422,7.7279,2.760653,2.8074
CD74,11.602865,11.4949,16.073106,16.1794
PPP1R36,10.110455,10.6257,3.870833,3.7539
RASGRP4,5.131559,4.9542,8.626773,8.8502
RP11-26J3.3,2.840969,3.0,4.869442,4.93055
RP11-395P13.4,4.04638,4.585,0.059545,0.0
RP11-143M1.3,6.937019,7.4489,1.35769,1.0
PIM2,8.871937,8.8704,13.464091,14.05045
EFEMP1,7.527211,7.3219,11.742044,11.79765
RP11-556K13.1,1.868088,2.0108,4.2695,4.32075
LINC00865,10.611781,10.8865,6.022934,5.9773
LEFTY1,5.128907,5.1926,9.374534,9.1769
IGHA1,6.362728,6.1268,12.421861,12.91505
FOLR2,6.059081,5.8826,9.014503,9.24555
RCC2P6,1.911478,2.0,4.11693,4.28565
NCF2,5.930045,5.7279,9.359999,9.2632
SLC38A1,6.846802,6.6582,10.523851,10.6081
HAND1,3.531893,3.7004,5.26603,5.47495
RP11-557H15.3,6.058453,6.5392,0.759659,0.0
CH507-210P18.1,6.394116,6.7846,1.200091,0.0
H3F3C,8.549237,9.0243,2.999338,2.8787
EEF1B2P6,1.970119,2.0566,3.574699,3.72025
GLIPR2,7.413435,7.2854,11.52971,11.63115
IGHV4-55,0.107338,0.0,2.935251,2.84455
FAM3C2,5.154514,5.1276,7.434032,7.98185
AC097495.3,7.414246,8.098,0.22058,0.0
IGHV3-23,1.280068,1.0,9.303012,9.28525
RP11-1109M24.5,6.856849,7.1497,2.608155,2.45345
TMCO5B,9.319532,10.0755,0.340072,0.0
RP4-784A16.2,4.740364,5.269,0.275762,0.0
FGF18,5.481885,5.4919,7.584184,7.53915
FAM170A,8.555964,9.0269,0.724092,0.0
SUCLA2-AS1,1.090485,1.0,3.300026,3.4594
CNGA1,3.88355,3.9069,6.145638,6.1189
RP11-267L5.1,0.171758,0.0,5.482748,3.6427
TEX35,10.357892,11.0936,1.829276,1.585
ITGA4,4.810541,4.7004,8.593346,8.7313
EWSAT1,8.677485,8.9592,3.372252,3.3219
STAG3,12.861073,13.0437,9.503327,9.62005
RP11-716O23.1,4.659905,5.0444,0.29001,0.0
PTPRVP,8.77564,8.8106,3.630832,3.7004
MAT1A,9.157496,9.2432,4.742604,5.0222
AL591893.1,8.109432,8.7482,2.330869,2.3219
LINC01082,6.238113,6.6915,1.710794,0.0
FTMT,9.408662,10.1824,2.432402,2.8074
U47924.32,2.229158,2.3219,4.425625,4.3923
IL1R2,4.357826,4.2479,6.532313,6.3576
AC074389.6,4.433112,4.7549,0.287817,0.0
FAM134B,10.595522,10.9537,6.776064,6.6406
CATSPERG,12.169572,12.5917,8.157431,8.24545
LINC01500,6.567335,7.1497,0.365475,0.0
LHFPL1,2.454542,2.585,3.984742,4.0875
AC006019.3,10.932292,11.7695,3.815012,3.35435
ALS2CR12,8.842529,9.2738,3.040468,3.0
RFX2,12.333638,12.6322,8.906365,8.8297
CTD-2291D10.4,4.028347,4.2479,6.013072,6.33025
RP11-568J23.6,5.349896,5.8826,0.22484,0.0
RP11-219A15.4,7.659189,8.2136,0.548287,0.0
RP11-293M10.2,4.433133,4.7549,0.049253,0.0
RSPH14,8.867776,9.1724,4.725924,4.8074
RP11-264J4.10,4.22249,4.585,0.083811,0.0
YWHAEP1,6.762194,7.1497,1.437636,1.0
WDR64,7.943764,8.4221,1.979064,2.0
TRAV26-1,0.058091,0.0,2.901519,3.0
CTB-186G2.1,1.272455,1.0,3.420475,3.7004
RP5-828H9.1,8.294218,8.8353,1.791069,1.7845
RP11-114H24.2,8.486675,8.81,2.803205,2.849
TMEM156,3.265778,3.4594,5.62641,5.8329
RP11-1055B8.1,2.285189,2.3219,6.013077,5.9773
RP11-326A19.3,7.360975,8.0112,0.637434,0.0
LINC00202-1,11.407114,11.941,6.271306,6.1694
MEX3A,6.621456,6.585,11.129227,11.288
GTSF1L,11.170269,12.0851,2.587121,2.585
AC002064.5,4.749498,5.0444,0.203506,0.0
SLIT2-IT1,7.762817,8.4512,0.255855,0.0
DFNB59,9.809132,10.0056,5.843669,5.8703
LILRB4,4.354679,4.3219,10.185492,10.14715
RP11-10A14.3,7.002102,7.6516,2.762653,2.68595
TP53TG3B,8.004634,8.324,3.839474,4.3001
TGM4,6.326692,6.6294,1.786207,1.585
AC102948.2,5.464397,5.7279,0.71343,0.0
PYY,4.316605,4.3923,8.319912,8.72405
DPRXP4,1.572051,1.585,3.789272,3.8074
RPS17P15,4.496125,4.9542,0.190255,0.0
S1PR4,3.263758,3.3219,7.351502,7.51555
RP11-756K15.2,6.176044,6.5236,1.294942,0.0
ADAMDEC1,2.960502,3.0,9.323272,9.51865
AC009299.2,7.227845,7.7074,1.58789,1.585
C6orf10,10.239196,10.941,3.718177,3.85715
RP11-24P4.1,6.599002,7.1699,0.148044,0.0
ERCC6L,6.070371,6.1699,10.514157,10.77685
RP11-474D1.2,7.288944,7.9069,0.214086,0.0
RNF126P1,8.268773,8.8202,4.272436,4.61445
RFPL2,2.692205,2.7506,4.262832,4.06565
TRGC2,4.385698,4.5342,6.842212,7.15275
TIGIT,4.7543,4.7549,8.405787,8.70035
DKKL1,12.144522,12.841,6.268246,6.4346
MROH7,12.818561,13.2213,6.052445,5.93615
FBXO5,7.129082,7.1497,9.719081,9.8688
CTD-2501M5.1,0.746384,0.0,2.900101,2.3219
GAPDHP52,6.061236,6.5546,0.842994,1.0
AB019441.29,2.453587,2.511,4.555962,4.5804
RP1-202O8.3,8.809461,9.4261,0.721643,0.0
CLEC12B,9.299483,9.3623,3.81946,3.96345
LINGO1-AS1,7.844632,8.4878,1.245632,1.0
AC007283.5,2.907207,3.1473,6.200676,6.4611
FTH1P2,2.708035,2.7247,4.295658,4.3691
BNIP3P17,2.109878,2.2928,7.352806,8.20475
DLL3,6.404948,6.5078,8.842122,9.02775
LINC01254,4.864452,5.0875,0.493684,0.0
LINC00152,4.351762,4.2795,8.802579,8.77975
PGA3,7.535078,7.6623,2.081712,1.91075
CITED1,11.595888,11.8114,6.09729,5.7279
RP5-937E21.8,8.714254,9.0693,1.486853,1.4141
EFHB,9.203878,9.5546,5.636266,5.6439
SPATA3,10.682647,11.5358,0.871718,0.0
SPPL2C,10.289096,11.1911,0.404713,0.0
POU5F1,5.288537,5.2798,14.522914,15.9327
MAGEB4,8.372278,8.5661,0.840971,0.0
SLFN12L,2.974881,3.0,5.762021,5.82015
RPL9P32,0.532575,0.0,2.415719,2.5957
CTD-2329C7.2,5.998179,6.5236,0.164281,0.0
RP13-81N3.2,6.017622,6.5999,0.124334,0.0
CCL26,3.286087,3.1699,7.168661,7.5834
CCR8,0.571315,0.0,4.343778,4.42585
C10orf55,9.019497,9.773,3.879335,3.8369
POTEF,7.00938,7.2951,2.243697,1.62475
C2orf73,9.598049,10.1254,1.880278,1.585
RP11-613H2.1,5.885232,6.4421,0.041406,0.0
RP11-157L3.12,6.22968,6.8102,0.131076,0.0
HIST1H4J,3.875271,3.9069,6.777408,6.7879
RP11-542P2.2,7.624222,8.1344,0.234002,0.0
C20orf195,11.17776,11.7707,5.039902,4.88245
AC097374.2,7.875362,8.0695,2.195869,2.0
RBMXL3,7.863182,8.0279,4.273545,3.85715
SLC25A16,7.955053,7.9542,11.468223,11.8766
CTD-2649C14.3,6.446404,6.7415,1.712031,1.585
RP5-1002M8.4,4.656933,5.2479,0.141766,0.0
HUNK,7.401765,7.3837,10.538205,10.60595
